id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response
2118.0,1970-01-01 00:00:00.000001964,2n Cycle,Married,62905.0,0,1,10-09-2013,68,166,75,96,119.0,107.0,59,3,7,2.0,8,4,0,0,0,0,0,0,3,11,0
8812.0,1970-01-01 00:00:00.000001979,2n Cycle,Divorced,13533.0,1,0,10-03-2013,45,12,3,8,8.0,0.0,17,2,2,0.0,3,7,0,0,0,0,0,0,3,11,0
6616.0,1970-01-01 00:00:00.000001975,Graduation,Together,59481.0,0,1,23-10-2013,47,178,3,85,71.0,66.0,58,2,3,3.0,8,2,0,0,0,0,0,0,3,11,0
2797.0,1970-01-01 00:00:00.000001977,Graduation,Married,72117.0,0,1,20-08-2013,34,707,20,171,65.0,60.0,50,1,9,7.0,9,5,0,0,0,0,0,0,3,11,0
4328.0,1970-01-01 00:00:00.000001986,2n Cycle,Married,21955.0,1,0,07-09-2013,81,5,1,7,17.0,14.0,11,2,2,1.0,3,6,0,0,0,0,0,0,3,11,0
9167.0,1970-01-01 00:00:00.000001956,Graduation,Married,67131.0,0,1,26-03-2013,72,465,71,250,93.0,35.0,62,3,9,2.0,12,6,0,0,0,0,0,0,3,11,0
10560.0,1970-01-01 00:00:00.000001980,PhD,Single,36802.0,1,0,16-06-2014,23,16,1,2,0.0,0.0,1,1,1,0.0,3,5,0,0,0,0,0,0,3,11,0
2631.0,1970-01-01 00:00:00.000001982,Graduation,Together,71853.0,0,0,08-05-2013,29,358,108,413,141.0,97.0,32,1,2,8.0,6,1,0,0,0,0,0,0,3,11,0
8312.0,1970-01-01 00:00:00.000001961,Basic,Married,28249.0,0,0,15-06-2014,80,1,9,7,2.0,14.0,10,1,2,0.0,3,6,0,0,0,0,0,0,3,11,0
5534.0,1970-01-01 00:00:00.000001975,Master,Married,47808.0,0,1,20-10-2013,30,123,1,26,2.0,0.0,72,2,3,2.0,3,7,1,0,0,0,0,0,3,11,0
5093.0,1970-01-01 00:00:00.000001974,PhD,Divorced,25509.0,1,0,18-09-2012,15,40,3,30,10.0,7.0,11,3,3,0.0,3,9,0,0,0,0,0,0,3,11,1
7592.0,1970-01-01 00:00:00.000001946,PhD,Married,51012.0,0,0,18-04-2013,86,102,9,63,2.0,9.0,24,1,4,1.0,4,6,0,0,0,0,0,0,3,11,0
8895.0,1970-01-01 00:00:00.000001985,Graduation,Single,70596.0,0,0,05-10-2012,68,347,44,534,17.0,0.0,26,1,3,5.0,12,2,0,0,0,0,0,0,3,11,0
8584.0,1970-01-01 00:00:00.000001952,PhD,Together,85431.0,0,0,08-06-2013,54,376,53,462,168.0,53.0,53,1,2,7.0,7,1,0,0,0,0,0,0,3,11,0
2694.0,1970-01-01 00:00:00.000001967,Graduation,Married,42664.0,0,1,18-03-2014,44,21,0,3,0.0,0.0,0,1,1,0.0,3,6,0,0,0,0,0,0,3,11,0
8910.0,1970-01-01 00:00:00.000001955,Graduation,Together,42586.0,1,1,29-10-2012,7,194,2,56,0.0,0.0,0,5,4,1.0,6,8,0,0,0,0,0,0,3,11,1
7433.0,1970-01-01 00:00:00.000001985,Graduation,Single,29760.0,1,0,29-08-2012,87,64,4,68,7.0,5.0,17,4,3,1.0,4,8,0,0,0,0,0,0,3,11,0
164.0,1970-01-01 00:00:00.000001977,PhD,Married,28973.0,0,0,13-10-2012,59,206,0,46,3.0,2.0,12,2,5,1.0,5,8,0,0,0,0,0,0,3,11,0
10477.0,1970-01-01 00:00:00.000001973,PhD,Together,39435.0,1,0,06-08-2013,16,71,0,18,0.0,0.0,13,1,3,1.0,2,7,0,0,0,0,0,0,3,11,0
2681.0,1970-01-01 00:00:00.000001984,2n Cycle,Married,65370.0,0,0,01-08-2013,1,71,22,112,138.0,89.0,29,1,2,3.0,13,1,0,0,0,0,0,0,3,11,0
5150.0,1970-01-01 00:00:00.000001979,Basic,Single,20194.0,1,0,17-12-2012,64,1,4,7,11.0,10.0,15,2,2,0.0,3,6,0,0,0,0,0,0,3,11,0
5283.0,1970-01-01 00:00:00.000001976,PhD,Single,42473.0,1,1,17-02-2014,72,93,1,21,0.0,4.0,25,3,2,1.0,4,5,0,0,0,0,0,0,3,11,0
9645.0,1970-01-01 00:00:00.000001968,Graduation,Married,64590.0,0,0,14-10-2012,98,920,138,168,36.0,46.0,30,1,9,4.0,10,6,0,0,0,0,0,0,3,11,0
10678.0,1970-01-01 00:00:00.000001959,Graduation,Together,71232.0,0,1,28-11-2013,91,653,17,170,34.0,26.0,17,2,11,2.0,10,7,0,0,0,0,0,0,3,11,0
7261.0,1970-01-01 00:00:00.000001971,Graduation,Together,34600.0,1,1,01-01-2013,8,199,33,60,8.0,3.0,15,5,5,2.0,5,8,0,0,0,0,0,0,3,11,1
9648.0,1970-01-01 00:00:00.000001967,Graduation,Single,46904.0,1,1,03-11-2012,20,153,4,56,0.0,9.0,31,4,5,1.0,4,8,0,0,0,0,0,0,3,11,0
2870.0,1970-01-01 00:00:00.000001973,Graduation,Married,49094.0,0,1,21-09-2012,6,376,0,38,11.0,8.0,69,5,6,3.0,6,6,0,0,0,0,0,0,3,11,0
8008.0,1970-01-01 00:00:00.000001983,Graduation,Together,36075.0,1,0,09-12-2013,54,46,0,30,12.0,1.0,30,1,2,0.0,4,6,0,0,0,0,0,0,3,11,0
1513.0,1970-01-01 00:00:00.000001979,2n Cycle,Together,60839.0,1,1,28-08-2012,72,600,21,128,223.0,150.0,128,10,2,2.0,12,8,0,0,0,0,0,0,3,11,0
6173.0,1970-01-01 00:00:00.000001979,Graduation,Together,77298.0,0,1,02-11-2013,46,425,115,292,23.0,35.0,79,1,6,6.0,11,3,0,0,0,0,0,0,3,11,0
1419.0,1970-01-01 00:00:00.000001950,Graduation,Together,34026.0,1,1,05-08-2013,11,18,6,15,12.0,8.0,17,3,2,1.0,3,5,0,0,0,0,0,0,3,11,0
9150.0,1970-01-01 00:00:00.000001963,PhD,Single,48918.0,1,1,12-04-2014,21,52,0,9,0.0,0.0,1,2,1,0.0,4,4,0,0,0,0,0,0,3,11,0
7960.0,1970-01-01 00:00:00.000001962,2n Cycle,Together,82122.0,0,0,15-08-2013,89,734,22,350,151.0,25.0,100,1,3,9.0,13,1,0,0,1,0,0,0,3,11,0
1250.0,1970-01-01 00:00:00.000001976,Graduation,Single,37697.0,1,0,07-02-2014,82,34,6,21,11.0,4.0,8,1,2,1.0,3,6,0,0,0,0,0,0,3,11,0
9905.0,1970-01-01 00:00:00.000001952,Graduation,Together,34074.0,1,1,13-07-2013,69,135,1,41,10.0,1.0,67,5,3,3.0,3,6,1,0,0,0,0,0,3,11,0
10691.0,1970-01-01 00:00:00.000001960,Master,Married,28520.0,1,1,14-06-2013,55,11,0,10,0.0,2.0,20,1,1,1.0,2,6,0,0,0,0,0,0,3,11,0
7002.0,1970-01-01 00:00:00.000001955,Graduation,Single,62535.0,0,1,03-10-2013,13,163,48,90,0.0,45.0,52,1,3,2.0,8,3,0,0,0,0,0,0,3,11,0
2952.0,1970-01-01 00:00:00.000001977,Master,Single,36273.0,1,0,16-04-2014,80,29,3,30,3.0,2.0,9,2,3,0.0,3,6,0,0,0,0,0,0,3,11,0
8439.0,1970-01-01 00:00:00.000001964,Graduation,Together,63404.0,0,2,06-06-2014,97,734,26,70,11.0,44.0,17,2,6,3.0,4,4,0,0,0,1,0,0,3,11,0
762.0,1970-01-01 00:00:00.000001981,2n Cycle,Together,75774.0,1,0,02-05-2014,27,340,21,134,226.22000000000025,14.0,56,1,7,5.0,8,4,0,0,0,0,0,0,3,11,0
2831.0,1970-01-01 00:00:00.000001976,Graduation,Together,78416.0,0,1,27-06-2014,98,453,38,279,188.0,38.0,183,2,7,7.0,10,3,0,0,0,0,0,0,3,11,0
6977.0,1970-01-01 00:00:00.000001974,Graduation,Together,75702.0,0,1,14-10-2012,87,1073,0,629,145.0,37.0,37,1,10,5.0,13,6,0,0,1,0,0,0,3,11,0
6289.0,1970-01-01 00:00:00.000001951,Master,Together,59385.0,1,1,28-04-2013,85,135,0,10,0.0,4.0,36,2,3,1.0,4,5,0,0,0,0,0,0,3,11,0
4168.0,1970-01-01 00:00:00.000001966,Graduation,Single,37070.0,1,1,20-03-2013,30,231,7,137,4.0,15.0,39,9,5,1.0,8,7,0,0,0,0,0,0,3,11,1
8397.0,1970-01-01 00:00:00.000001951,Graduation,Married,44689.0,1,1,10-01-2014,82,18,0,5,0.0,0.0,11,2,1,1.0,2,7,1,0,0,0,0,0,3,11,0
9284.0,1970-01-01 00:00:00.000001958,Graduation,Together,53977.0,0,1,08-06-2013,21,620,16,165,0.0,24.0,82,5,5,5.0,12,5,0,0,0,0,0,0,3,11,0
6237.0,1970-01-01 00:00:00.000001966,PhD,Single,7705.92,0,2,07-12-2013,92,81,4,33,5.0,2.0,227,0,11,1.0,2,1,0,0,0,0,0,0,3,11,0
3130.0,1970-01-01 00:00:00.000001964,Graduation,Single,18701.0,1,1,04-06-2013,95,12,4,2,10.0,6.0,10,4,2,0.0,4,5,0,0,0,0,0,0,3,11,0
1619.0,1970-01-01 00:00:00.000001956,Graduation,Married,90369.0,0,0,28-04-2014,2,292,51,915,224.0,23.0,17,1,4,6.0,6,1,0,0,0,0,0,0,3,11,1
1990.0,1970-01-01 00:00:00.000001974,PhD,Single,63159.0,0,0,05-11-2012,74,965,34,586,89.0,86.0,37,1,3,5.0,8,3,1,0,0,0,0,0,3,11,0
5513.0,1970-01-01 00:00:00.000001966,Graduation,Together,37758.0,1,1,04-10-2012,49,27,2,10,0.0,0.0,1,2,1,0.0,3,8,0,0,0,0,0,0,3,11,0
269.0,1970-01-01 00:00:00.000001963,PhD,Single,46757.0,0,1,16-11-2012,71,777,30,163,0.0,51.0,122,6,4,4.0,7,9,0,0,0,0,0,0,3,11,0
8093.0,1970-01-01 00:00:00.000001969,Master,Married,79734.0,0,0,28-06-2014,72,572,8,232,23.0,62.0,17,1,4,3.0,6,1,0,0,0,1,0,0,3,11,0
10513.0,1970-01-01 00:00:00.000001992,Graduation,Together,63207.0,0,0,20-01-2013,68,438,169,565,91.0,169.0,70,1,2,3.0,6,7,0,0,0,1,0,0,3,11,0
10177.0,1970-01-01 00:00:00.000001954,Graduation,Divorced,72071.0,0,1,14-02-2013,4,531,69,300,150.0,138.0,150,3,5,4.0,8,2,0,0,0,0,0,0,3,11,0
2549.0,1970-01-01 00:00:00.000001983,PhD,Together,21840.0,1,0,21-07-2013,80,17,0,9,0.0,0.0,1,1,1,0.0,3,9,0,0,0,0,0,0,3,11,0
5782.0,1970-01-01 00:00:00.000001982,2n Cycle,Together,58582.0,0,1,28-09-2013,15,402,35,106,101.0,77.0,42,2,9,2.0,9,5,0,1,0,0,0,0,3,11,0
10057.0,1970-01-01 00:00:00.000001951,Graduation,Single,72282.0,0,0,19-07-2013,70,503,27,419,90.0,139.0,153,1,5,7.0,9,7,0,0,0,0,0,0,3,11,1
10307.0,1970-01-01 00:00:00.000001956,Graduation,Married,50387.0,0,2,31-08-2013,91,369,9,87,12.0,14.0,34,3,6,2.0,8,5,0,0,0,0,0,0,3,11,0
8566.0,1970-01-01 00:00:00.000001961,PhD,Together,32583.0,1,1,15-06-2014,10,5,0,3,0.0,0.0,1,1,1,0.0,2,7,0,0,0,0,0,0,3,11,0
2415.0,1970-01-01 00:00:00.000001962,Graduation,Together,62568.0,0,1,07-04-2014,98,362,17,398,80.0,35.0,61,3,5,3.0,5,4,0,0,0,1,0,0,3,11,0
5684.0,1970-01-01 00:00:00.000001971,Master,Divorced,44635.0,1,1,11-10-2013,25,56,0,9,0.0,0.0,3,2,2,0.0,3,7,0,0,0,0,0,0,3,11,0
8334.0,1970-01-01 00:00:00.000001971,Master,Single,33316.0,1,1,04-10-2013,34,79,1,31,4.0,4.0,12,3,2,1.0,4,6,0,0,0,0,0,0,3,11,0
9166.0,1970-01-01 00:00:00.000001968,Graduation,Married,63967.0,0,1,09-08-2013,57,387,84,141,73.0,35.0,162,3,4,4.0,12,2,0,0,0,0,0,0,3,11,0
1440.0,1970-01-01 00:00:00.000001978,2n Cycle,Together,52513.0,0,0,04-09-2012,84,367,17,241,104.0,177.22000000000025,227,2,9,5.0,9,7,0,0,0,0,0,0,3,11,0
123.78,1970-01-01 00:00:00.000001969,Graduation,Married,25293.0,1,0,15-09-2013,51,15,0,11,0.0,2.0,9,1,1,1.0,2,8,0,0,0,0,0,0,3,11,0
5441.0,1970-01-01 00:00:00.000001965,PhD,Widow,54111.0,0,1,25-08-2013,97,267,6,54,8.0,3.0,50,2,5,2.0,6,5,0,0,0,0,0,0,3,11,0
5302.0,1970-01-01 00:00:00.000001986,Graduation,Together,78394.0,0,0,15-02-2013,13,298,27,697,216.0,24.0,166,1,4,6.0,5,2,0,0,0,0,0,0,3,11,1
4687.0,1970-01-01 00:00:00.000001958,Master,Married,80739.0,0,0,23-05-2013,92,674,92,736,39.0,0.0,92,1,3,10.610000000000127,9,1,0,0,0,0,0,0,3,11,0
1087.0,1970-01-01 00:00:00.000001975,Master,Together,22669.0,1,0,22-05-2013,30,16,14,36,37.0,22.0,48,3,4,1.0,2,9,0,0,0,0,0,0,3,11,1
6859.0,1970-01-01 00:00:00.000001987,Graduation,Single,29236.0,1,0,08-10-2013,30,37,4,24,16.0,9.0,9,2,4,0.0,3,9,0,0,0,0,0,0,3,11,0
9860.0,1970-01-01 00:00:00.000001959,Graduation,Together,44911.0,0,1,15-03-2013,11,159,0,22,2.0,1.0,31,3,4,1.0,4,7,0,0,0,0,0,0,3,11,0
7129.0,1970-01-01 00:00:00.000001962,PhD,Married,54693.0,0,1,17-02-2013,72,686,17,142,23.0,26.0,35,8,6,4.0,13,6,0,0,0,0,0,0,3,11,0
5866.0,1970-01-01 00:00:00.000001974,Graduation,Together,48186.0,1,0,20-03-2014,39,97,3,66,12.0,7.0,34,3,4,1.0,4,7,0,0,0,0,0,0,3,11,0
10521.0,1970-01-01 00:00:00.000001977,Graduation,Married,54809.0,1,1,11-09-2013,0,63,6,57,13.0,13.0,22,4,2,1.0,5,4,0,0,0,0,0,0,3,11,1
7393.0,1970-01-01 00:00:00.000001978,Graduation,Together,41580.0,1,1,10-12-2012,15,56,5,24,4.0,0.0,3,3,2,1.0,3,5,0,0,0,0,0,0,3,11,0
7849.0,1970-01-01 00:00:00.000001970,PhD,Married,80336.0,0,0,09-09-2013,12,209,19,456,160.0,142.0,66,1,2,9.0,13,1,0,0,0,0,0,0,3,11,0
332.0,1970-01-01 00:00:00.000001957,Graduation,Married,47743.0,0,1,22-03-2013,56,198,2,43,0.0,12.0,20,3,4,1.0,6,6,0,1,0,0,0,0,3,11,0
9847.0,1970-01-01 00:00:00.000001955,2n Cycle,Married,62972.0,0,1,03-08-2012,39,313,15,47,20.0,0.0,192,2,7,4.0,3,6,0,0,0,0,0,0,3,11,0
531.0,1970-01-01 00:00:00.000001954,PhD,Divorced,57333.0,0,1,22-09-2012,55,941,14,397,76.0,58.0,176,10,8,5.0,9,6,0,0,0,0,0,0,3,11,1
9576.0,1970-01-01 00:00:00.000001982,PhD,Together,32313.0,1,0,11-02-2013,60,86,4,56,2.0,4.0,7,3,4,0.0,4,9,0,0,0,0,0,0,3,11,0
6906.0,1970-01-01 00:00:00.000001953,Master,Widow,84953.0,0,0,03-06-2013,73,167,48,602,63.0,72.0,72,1,3,10.0,4,2,0,1,1,1,0,0,3,11,1
7419.0,1970-01-01 00:00:00.000001968,Master,Divorced,27071.0,1,0,23-04-2014,90,8,3,19,0.0,2.0,3,2,2,0.0,3,6,0,0,0,0,0,0,3,11,0
3170.0,1970-01-01 00:00:00.000001957,Master,Together,68148.0,0,0,31-08-2013,86,389,66,408,37.0,57.0,85,1,4,4.0,6,2,0,0,0,0,0,0,3,11,0
8527.0,1970-01-01 00:00:00.000001965,Master,Together,65735.0,1,1,07-12-2013,37,239,7,119,4.0,15.0,11,5,6,2.0,6,7,0,0,0,0,0,0,3,11,0
7872.0,1970-01-01 00:00:00.000001975,PhD,Married,86836.0,0,0,12-09-2012,7,179,21,273,0.0,21.0,63,1,6,10.0,6,5,1,0,1,1,0,0,3,11,1
9931.0,1970-01-01 00:00:00.000001963,PhD,Married,7705.92,1,1,23-06-2014,29,5,0,2,1.0,1.0,1,10,0,0.0,2,9,0,0,0,0,0,0,3,11,0
10595.0,1970-01-01 00:00:00.000001990,Graduation,Married,30093.0,0,0,08-07-2013,19,2,6,28,13.0,4.0,16,1,2,0.0,3,7,0,0,0,0,0,0,3,11,0
4609.0,1970-01-01 00:00:00.000001966,PhD,Married,57705.0,0,1,11-01-2014,14,383,0,53,6.0,4.0,40,3,8,1.0,6,6,0,0,0,0,0,0,3,11,0
5010.0,1970-01-01 00:00:00.000001988,Graduation,Single,25008.0,1,0,02-02-2014,72,2,8,8,6.0,1.0,9,2,1,0.0,3,8,0,0,0,0,0,0,3,11,0
4427.0,1970-01-01 00:00:00.000001995,2n Cycle,Single,83257.0,0,0,18-09-2012,56,536,27,590,38.0,107.0,67,1,5,10.0,12,6,1,0,1,0,0,1,3,11,1
11074.61,1970-01-01 00:00:00.000001975,Graduation,Together,22280.0,1,0,19-05-2013,85,2,1,4,3.0,1.0,2,1,1,0.0,2,8,0,0,0,0,0,0,3,11,0
1168.0,1970-01-01 00:00:00.000001978,PhD,Married,72159.0,0,0,29-10-2012,62,322,53,899,34.0,40.0,53,1,4,6.0,10,2,0,0,0,0,0,0,3,11,0
9595.0,1970-01-01 00:00:00.000001961,Graduation,Together,64260.0,0,0,11-01-2013,1,539,169,816,20.0,0.0,30,1,4,5.0,4,3,0,0,0,0,0,0,3,11,1
10163.0,1970-01-01 00:00:00.000001984,PhD,Single,82733.0,0,0,10-09-2013,28,712,50,420,65.0,38.0,38,1,8,4.0,7,4,0,0,0,0,0,0,3,11,1
2886.0,1970-01-01 00:00:00.000001971,Master,Divorced,74290.0,0,1,12-08-2013,70,1121,0,72,0.0,12.0,12,4,10,8.0,10,6,0,1,0,1,0,0,3,11,0
6710.0,1970-01-01 00:00:00.000001951,Master,Single,58217.0,2,1,17-11-2012,84,68,1,13,3.0,5.0,13,1,2,0.0,4,6,0,0,0,0,0,0,3,11,0
5316.0,1970-01-01 00:00:00.000001976,Master,Together,21024.0,0,0,04-07-2013,89,36,4,18,6.0,2.0,18,1,2,0.0,4,7,0,0,0,0,0,0,3,11,0
9029.0,1970-01-01 00:00:00.000001972,PhD,Married,70116.0,0,0,26-01-2013,73,707,44,603,95.0,58.0,29,1,2,8.0,12,1,0,0,0,0,0,0,3,11,0
521.0,1970-01-01 00:00:00.000001985,Graduation,Together,54006.0,1,0,18-09-2012,42,174,77,203,6.0,24.0,97,2,8,1.0,7,7,0,0,0,0,0,0,3,11,0
1459.0,1970-01-01 00:00:00.000001966,PhD,Married,69063.0,0,1,07-11-2012,16,666,35,124,69.0,8.0,26,1,5,3.0,5,3,0,0,0,0,0,0,3,11,0
10241.0,1970-01-01 00:00:00.000001975,2n Cycle,Divorced,11448.0,0,0,15-12-2013,16,1,0,2,6.0,2.0,6,1,1,0.0,2,6,0,0,0,0,0,0,3,11,0
1630.0,1970-01-01 00:00:00.000001979,Graduation,Single,61825.0,0,1,07-08-2013,56,162,50,100,55.0,30.0,27,1,4,2.0,8,4,0,0,0,0,0,0,3,11,0
3254.0,1970-01-01 00:00:00.000001971,Graduation,Married,70886.0,1,0,14-10-2013,65,407,70,239,103.0,88.0,53,1,5,4.0,4,2,0,0,0,0,0,0,3,11,0
9064.0,1970-01-01 00:00:00.000001982,Graduation,Married,69109.0,0,0,09-11-2012,10,823,25,459,124.0,29.0,95,1,6,6.0,7,4,0,0,1,0,0,0,3,11,1
3678.0,1970-01-01 00:00:00.000001973,Graduation,Widow,60208.0,1,1,07-10-2012,13,488,23,71,15.0,0.0,59,10,8,3.0,7,7,0,1,0,0,0,0,3,11,1
4227.0,1970-01-01 00:00:00.000001968,Master,Together,32889.0,1,1,06-09-2013,78,28,0,13,4.0,2.0,8,3,2,1.0,3,5,0,0,0,0,0,0,3,11,0
9467.0,1970-01-01 00:00:00.000001984,Graduation,Single,34738.0,1,0,11-05-2014,51,3,2,10,3.0,0.0,2,1,1,0.0,3,6,0,0,0,0,0,0,3,11,0
8486.0,1970-01-01 00:00:00.000001971,Master,Together,30538.0,1,0,01-10-2012,27,284,0,52,8.0,3.0,20,4,9,0.0,4,9,0,0,0,0,0,0,3,11,0
2186.0,1970-01-01 00:00:00.000001977,2n Cycle,Together,82326.0,0,0,10-03-2014,30,938,142,754,159.0,81.0,183,1,5,10.0,6,2,0,1,1,1,0,0,3,11,1
3286.0,1970-01-01 00:00:00.000001967,PhD,Divorced,26642.0,1,0,01-03-2014,71,13,2,15,2.0,2.0,8,2,2,0.0,3,6,0,0,0,0,0,0,3,11,0
8602.0,1970-01-01 00:00:00.000001964,Graduation,Divorced,69932.0,0,1,12-06-2013,97,412,172,153,150.0,105.0,57,2,7,6.0,11,4,0,0,0,0,0,0,3,11,0
3722.0,1970-01-01 00:00:00.000001972,Graduation,Single,44503.0,1,1,16-04-2014,83,31,1,8,0.0,0.0,8,2,2,0.0,3,6,0,0,0,0,0,0,3,11,0
6715.0,1970-01-01 00:00:00.000001948,PhD,Single,60200.0,0,1,02-01-2013,3,502,19,132,0.0,6.0,26,6,6,2.0,11,6,0,0,0,0,0,0,3,11,0
4796.0,1970-01-01 00:00:00.000001952,Graduation,Divorced,49638.0,0,1,19-04-2014,71,18,10,3,3.0,5.0,0,1,1,0.0,3,2,0,0,0,0,0,0,3,11,0
9612.0,1970-01-01 00:00:00.000001987,2n Cycle,Single,23830.0,0,0,07-02-2014,3,1,8,6,4.0,8.0,16,1,1,0.0,3,7,0,0,0,0,0,0,3,11,0
3766.0,1970-01-01 00:00:00.000001959,Master,Widow,33051.0,0,0,16-08-2012,15,100,71,243,108.0,94.0,219,3,9,1.0,8,9,0,0,0,0,0,0,3,11,1
1399.0,1970-01-01 00:00:00.000001958,Graduation,Married,72905.0,0,0,21-01-2014,52,407,114,445,181.0,165.0,203,1,3,7.0,9,1,0,0,0,1,0,0,3,11,0
1570.0,1970-01-01 00:00:00.000001951,PhD,Together,69702.0,0,1,19-02-2013,8,664,9,240,50.0,19.0,57,2,7,7.0,10,4,0,0,0,0,0,0,3,11,0
3426.0,1970-01-01 00:00:00.000001975,Graduation,Divorced,70300.0,1,0,15-07-2013,89,1045,61,338,60.0,46.0,46,3,5,5.0,13,8,0,0,0,0,0,0,3,11,0
3074.0,1970-01-01 00:00:00.000001984,PhD,Married,70643.0,0,0,15-10-2012,66,1218,107,304,23.0,143.0,33,1,5,8.0,4,6,0,0,0,0,0,0,3,11,1
8341.0,1970-01-01 00:00:00.000001969,PhD,Married,30396.0,1,0,30-04-2014,22,15,0,6,0.0,1.0,12,2,1,1.0,2,7,1,0,0,0,0,0,3,11,1
5180.0,1970-01-01 00:00:00.000001968,PhD,Divorced,50616.0,0,1,18-04-2014,56,128,0,16,0.0,1.0,4,2,4,0.0,4,7,0,0,0,0,0,0,3,11,0
6461.0,1970-01-01 00:00:00.000001969,Master,Single,62772.0,0,1,19-05-2013,74,581,49,157,43.0,8.0,108,1,5,6.0,11,2,0,1,0,0,0,0,3,11,0
7679.0,1970-01-01 00:00:00.000001985,PhD,Single,30298.0,0,0,19-05-2014,48,6,3,12,6.0,1.0,0,1,1,1.0,3,3,0,0,0,0,0,0,3,11,0
10702.0,1970-01-01 00:00:00.000001984,Graduation,Single,52413.0,1,0,03-11-2012,67,185,8,133,56.0,56.0,12,2,7,1.0,7,7,0,0,0,0,0,0,3,11,0
7505.0,1970-01-01 00:00:00.000001957,PhD,Married,44155.0,1,1,19-01-2014,24,22,1,9,0.0,0.0,14,1,1,1.0,2,4,0,0,0,0,0,0,3,11,0
5113.0,1970-01-01 00:00:00.000001971,PhD,Divorced,86979.0,0,0,07-11-2013,67,584,100,835,65.0,83.0,35,1,5,5.0,5,2,1,0,0,0,0,0,3,11,1
10858.0,1970-01-01 00:00:00.000001975,Graduation,Together,76532.0,1,1,09-09-2013,38,355,30,177,90.0,138.0,30,4,9,5.0,7,5,0,0,0,0,0,0,3,11,0
2961.0,1970-01-01 00:00:00.000001982,Graduation,Married,42081.0,1,0,26-02-2013,86,175,10,110,54.0,6.0,27,2,6,3.0,4,6,1,0,0,0,0,0,3,11,0
2747.0,1970-01-01 00:00:00.000001988,PhD,Married,67546.0,0,0,31-08-2012,90,864,134,768,150.0,38.0,172,1,4,10.0,5,3,0,0,0,0,0,0,3,11,0
3010.0,1970-01-01 00:00:00.000001989,Master,Together,88420.0,0,0,02-05-2014,87,957,153,612,99.0,95.0,153,1,4,7.0,8,1,1,0,1,1,0,0,3,11,0
5790.0,1970-01-01 00:00:00.000001985,Graduation,Married,31158.0,1,0,27-01-2013,62,25,6,16,20.0,0.0,5,2,2,0.0,3,8,0,0,0,0,0,0,3,11,0
6892.0,1970-01-01 00:00:00.000001968,Graduation,Divorced,61671.0,0,1,03-06-2014,23,641,7,56,0.0,0.0,28,8,10,4.0,6,8,0,1,0,1,0,0,3,11,0
1743.0,1970-01-01 00:00:00.000001974,Graduation,Single,69719.0,0,0,26-05-2014,98,273,86,208,177.0,14.0,43,1,2,3.0,5,1,0,0,0,0,0,0,3,11,0
3578.0,1970-01-01 00:00:00.000001949,Graduation,Divorced,49160.0,0,1,20-10-2013,29,122,21,43,25.0,10.0,15,2,3,1.0,6,6,0,0,0,0,0,0,3,11,0
8462.0,1970-01-01 00:00:00.000001978,Basic,Together,24882.0,1,0,09-09-2012,52,1,4,10,29.0,0.0,36,1,1,1.0,2,6,1,0,0,0,0,0,3,11,0
5558.0,1970-01-01 00:00:00.000001954,PhD,Single,90933.0,0,0,31-03-2014,90,1020,31,430,62.0,63.0,79,1,4,6.0,4,1,0,0,1,0,0,0,3,11,0
4619.0,1970-01-01 00:00:00.000001945,PhD,Single,94437.68000000001,0,0,28-05-2014,9,6,2,3,1.0,177.22000000000025,3,0,11,0.0,2,1,0,0,0,0,0,0,3,11,0
8780.0,1970-01-01 00:00:00.000001950,PhD,Together,59292.0,0,1,13-06-2013,71,378,14,68,19.0,14.0,14,2,3,5.0,8,3,0,0,0,0,0,0,3,11,0
10789.0,1970-01-01 00:00:00.000001964,PhD,Married,45759.0,1,1,23-02-2013,13,42,1,18,3.0,0.0,4,2,2,0.0,3,7,0,0,0,0,0,0,3,11,0
10779.0,1970-01-01 00:00:00.000001983,Graduation,Single,22148.0,0,0,13-04-2014,16,15,5,14,0.0,4.0,11,1,1,0.0,3,7,0,0,0,0,0,0,3,11,0
5896.0,1970-01-01 00:00:00.000001987,Master,Married,73395.0,0,0,18-03-2014,94,272,7,80,20.0,7.0,11,1,4,4.0,6,2,0,0,0,0,0,0,3,11,0
2337.0,1970-01-01 00:00:00.000001971,Graduation,Divorced,29819.0,1,0,24-10-2013,77,9,1,24,2.0,1.0,2,3,3,0.0,3,6,0,0,0,0,0,0,3,11,0
10951.0,1970-01-01 00:00:00.000001968,Graduation,Married,45688.0,0,1,25-01-2014,20,279,0,18,0.0,0.0,9,2,3,1.0,8,4,0,1,0,0,0,0,3,11,0
544.0,1970-01-01 00:00:00.000001954,Graduation,Married,62820.0,0,0,11-05-2013,51,398,61,265,138.0,61.0,53,1,3,4.0,6,1,0,0,0,0,0,0,3,11,0
